sequence	d.gRodon	metadata_NSTI
648028018	1.99509467486175	0.0291
648028021	8.57245601599711	0.267099
648028022	17.769538287452	0.135594
648028024	1.459789636065	0.006393
648028027	6.47141655225667	0.07651
648028028	4.40219254665294	0.004856
648028029	7.56547102171432	0.269846
648028030	5.59351980067264	0.062751
648028031	5.53557499230655	0.007023
648028032	5.53557499230655	0.001765
648028033	3.68797132136683	0.006858
648028034	5.3097365589326	0.007889
648028038	10.2326180687724	0.011017
648028039	10.0217111740908	0.206451
648028041	8.57245601599711	0.022019
648028043	3.96683944444355	0.341838
648028046	11.121574959906	0.014398
648028048	6.27237524386797	0.01706
648028049	1.70658094719578	0.004759
648028050	7.10724563474744	0.278756
648028051	2.07995181434553	0.007777
648028053	8.57245601599711	0.015156
648028054	6.27237524386797	0.056575
648028057	0.668508898332415	0.003053
648028059	11.59460766835	0.444875
648028060	12.4713407545188	0.031533
648231704	0.565910998535613	2e-06
648231705	1.38572824897003	0.01112
648231706	1.26175809704274	3e-06
648231707	11.3556284860969	3e-06
648231708	5.47823045012995	0.001753
648231709	4.7350669282391	0.001749
648231710	4.78463224821737	0.000881
648231713	0.628018656845805	3e-06
648276610	1.05704773861698	0.142929
648276613	0.577820594541123	0.001564
648276616	4.58943051168419	2e-06
648276617	7.10724563474744	0.218215
648276620	1.06811261060103	2e-06
648276621	1.06811261060103	0.04478
648276623	1.85483986618317	0.013813
648276624-cluster	2.40639795315167	3e-06
648276626	2.40639795315167	0.003898
648276627-cluster	3.53751076998723	2e-06
648276628	10.3397301743626	0.079884
648276630	3.76558467157745	0.251448
648276631	6.60760750263613	0.089991
648276633	1.65409165032266	0.077025
648276634	1.24868719826292	0.21824
648276636	12.0877598242702	0.060564
648276637	1.83562507041489	3e-06
648276643	1.1853359429407	0.001566
648276644	1.28831179405755	0.003159
648276645-cluster	0.82329601765203	2e-06
648276649	1.38572824897003	4e-06
648276650	1.22295021309995	0.001654
648276652	1.22295021309995	0.003171
648276653	1.1853359429407	4e-06
648276662	1.74249594033851	2e-06
648276666	1.1853359429407	3e-06
648276667	1.72444494616317	2e-06
648276668	1.24868719826292	3e-06
648276669	1.83562507041489	4e-06
648276671	1.31542431358105	2e-06
648276673	4.26679434485442	0.023442
648276675	3.64976661322393	0.021622
648276676	3.7265759454164	0.607652
648276677	0.40978160584359	3e-06
648276682	2.53500987287359	3e-06
648276683	1.24868719826292	0.208584
648276684	0.904186429711729	0.003062
648276685	1.09059103868171	3e-06
648276686	5.36531735547304	2e-06
648276688	7.33277988854755	0.262705
648276689	5.20029633144677	0.366916
648276691	3.96683944444355	0.310586
648276705	2.72669613711689	0.009642
648276706	9.41471625366381	2e-06
648276707	3.50086472403326	0.114475
648276708	1.17305672225127	0.027307
648276709	4.17885044433254	0.163691
648276710	3.80500172987475	0.270344
648276711	3.64976661322393	0.009699
648276712	2.28431106754167	0.0771
648276714	1.89387496802484	0.00308
648276715	2.33238439008839	0.004669
648276716	3.22103764625199	0.223739
648276717	3.28882437806082	2e-06
648276718	2.6428311653093	3e-06
648276723	6.07945584744788	0.826317
648276724	3.12196821650624	0.001556
648276725	3.12196821650624	2e-06
648276732-cluster	1.19774369898386	2e-06
648276734	0.84942167343209	0.009641
648276735	0.542823161496824	4e-06
648276738	0.436201451809173	0.002988
648276747	0.765418450789384	0.001504
648276748	0.494261064382598	0.007534
648276750	6.20739798545863	0.005053
648276754	1.89387496802484	0.004465
648276755	1.06811261060103	4e-06
648276756	1.23575170451464	0.004737
648276757	1.06811261060103	5e-06
648276758	1.0792933064855	0.003212
648276759	24.7967212049973	0.25285
648861001	1.17305672225127	0.00817
648861002	1.24868719826292	0.003271
648861003	2.75523840876118	0.004679
648861004	1.76073588713391	0.009372
648861005	5.77101898660103	0.35487
648861006	1.14887857459516	0.20198
648861007	1.61999877876782	0.212399
648861009	1.42970156896803	0.003304
648861010	0.993024479829788	0.103638
648861011	3.64976661322393	0.003448
648861012	2.01597875262562	0.008288
648861013	7.33277988854755	2e-06
648861014	7.72468634655014	0.050912
648861015	1.52187870598502	0.051405
649633001	2.6704955625274	0.005195
649633002	8.22271998324342	0.066143
649633004-cluster	6.88864813623119	2e-06
649633005	20.5584476853997	0.446249
649633006	4.58943051168419	0.11518
649633007	5.3097365589326	0.063379
649633008	0.719058592322161	0.003054
649633009	0.560048571024681	0.001488
649633010	4.17885044433254	0.075649
649633014	9.61284894127334	0.013706
649633015	4.05032157383191	0.001667
649633021	3.92574586479811	0.012042
649633022	6.20739798545863	0.071715
649633023	7.64466419842346	0.102303
649633024	6.20739798545863	0.052822
649633025	6.20739798545863	0.042397
649633029	10.7795087656675	0.001859
649633030	22.1129868126925	0.181818
649633037	11.4744959420374	0.098211
649633038	9.51326679807841	0.238331
649633039	4.35658902461379	0.108675
649633041	1.17305672225127	0.052629
649633042	1.816609325995	2e-06
649633043	5.14642503303172	0.224868
649633044	2.2372285955385	4e-06
649633045	8.30879305322065	0.023624
649633046	0.361645584235831	4e-06
649633047	2.93287687110278	0.049874
649633049	15.3589656077715	0.075921
649633050	1.23575170451464	0.035188
649633052	6.96075652546087	0.99322
649633055	4.93646300224871	0.001763
649633059	0.952511417837416	0.001982
649633061	5.14642503303172	4e-06
649633062	0.21263691844084	0.002941
649633064	1.74249594033851	2e-06
649633066	8.93706733245931	3e-06
649633069	6.60760750263613	0.005434
649633070	5.53557499230655	0.045759
649633081	1.44466727416572	0.027465
649633084	6.7466645913356	3e-06
649633085	1.27496581823505	0.006323
649633087	9.41471625366381	0.009846
649633088	2.99459925988675	0.004803
649633090	7.40953732133874	0.001956
649633091	9.91789351469621	0.020858
649633093	1.52187870598502	0.051405
649633094	3.53751076998723	0.001695
649633095-cluster	1.77916676445109	2e-06
649633096	7.64466419842346	0.731897
649633099	1.28831179405755	2e-06
649633100	8.22271998324342	0.075742
649633104	4.35658902461379	0.115756
649633106	7.48709822888006	2e-06
649633107	0.267382127357692	3e-06
649633108	1.55390664077436	2e-06
649989900	1.05704773861698	0.155339
649989901	3.25475454276435	0.010935
649989902	4.35658902461379	0.031182
649989903	3.96683944444355	2e-06
649989904	4.13556058449183	0.023025
649989906	1.01392267832559	0.088581
649989907	2.43158743544424	0.063273
649989909	2.14595493348569	0.074246
649989910	0.634592575683836	3e-06
649989911	2.14595493348569	0.096719
649989912	3.39318865504023	0.209341
649989913	1.1853359429407	0.009625
649989914	1.89387496802484	0.001571
649989915	1.85483986618317	0.013813
649989919	3.84483139461177	0.010539
649989920	3.42870757884482	0.206711
649989921	2.45704059399923	0.001608
649989922	0.628018656845805	0.022707
649989923	0.628018656845805	0.012168
649989926	4.40219254665294	0.032685
649989928	4.40219254665294	0.173496
649989929	3.02594586443795	0.045042
649989930	6.27237524386797	0.494599
649989933	1.7977905708959	3e-06
649989943	1.65409165032266	0.042222
649989944	1.26175809704274	0.001751
649989945	2.2372285955385	0.065498
649989950	1.72444494616317	0.403144
649989951	4.44827343325658	0.254118
649989952	1.459789636065	0.060084
649989954	5.09311180219742	0.175889
649989955	4.00836317987244	0.103158
649989956	0.993024479829788	0.07547
649989957	2.43158743544424	0.008721
649989958-cluster	1.97442694099708	0.102347
649989960-cluster	2.53500987287359	4e-06
649989962	2.53500987287359	0.001519
649989969	0.520677253878931	0.014129
649989970	5.25473153913366	0.200748
649989971	4.40219254665294	0.150606
649989973	3.96683944444355	0.343425
649989974	3.96683944444355	0.340256
649989976	1.05704773861698	0.003193
649989977	7.64466419842346	1.704385
649989978	4.93646300224871	0.003076
649989979	1.99509467486175	0.012158
649989981	0.682577666965345	2e-06
649989983	3.089626890029	0.301524
649989984	4.09271917620256	0.006165
649989985	7.48709822888006	2e-06
649989986	3.02594586443795	0.272616
649989987	2.19111655142558	0.090171
649989988	3.22103764625199	0.00155
649989989	2.01597875262562	0.021753
649989991	2.3567991196707	0.009408
649989992	8.1375385678456	2e-06
649989997	10.7795087656675	0.024424
649989999	2.2372285955385	0.222864
649990000	1.95397330986572	0.001478
649990001	0.972557019012219	0.001482
649990002	1.31542431358105	0.001496
649990003	0.682577666965345	0.077129
649990004	0.373121684988838	2e-06
649990005	1.003419174738	0.08908
649990006	0.682577666965345	0.177952
649990007	0.923215031593291	0.040734
649990008	0.615074416786489	0.026317
649990009	0.554246874010964	0.009161
649990010	0.554246874010964	0.007895
649990011	0.84942167343209	0.055289
649990014-cluster	0.474096376050664	0.001488
649990015	0.440767483263759	0.003001
649990016	1.003419174738	0.003025
649990017	1.003419174738	0.003038
649990018	3.57454041621997	0.006117
649990019	0.972557019012219	0.477231
649990021	0.789707477511583	0.004892
649990026	7.18164223977737	0.004499
649990027	7.64466419842346	0.872595
649990028	1.17305672225127	0.025794
649990029	1.17305672225127	0.027481
650377902	3.02594586443795	3e-06
650377903	2.26064726160658	0.001601
650377904	6.7466645913356	0.074073
650377905	1.28831179405755	0.020643
650377906	17.2230007370352	3e-06
650377907	0.741876481472505	3e-06
650377908	1.55390664077436	0.001477
650377928	1.32919379730703	2e-06
650377931	1.83562507041489	0.040887
650377935	2.2372285955385	0.25704
650377936-cluster	1.72444494616317	0.24669
650377942	2.16841817308698	0.008569
650377943	1.68890200630161	0.276367
650377944	1.12519876841988	0.020347
650377945	1.12519876841988	0.020276
650377946	1.23575170451464	0.017572
650377947	1.01392267832559	0.017515
650377949	5.71123541540219	4e-06
650377950	5.53557499230655	0.001764
650377951	5.3097365589326	0.005287
650377952	5.89247007139775	3e-06
650377954	0.185714979753996	0.001469
650377956	11.4744959420374	3e-06
650377957	2.33238439008839	0.001507
650377962	3.39318865504023	2e-06
650377965	1.72444494616317	0.196321
650377966	2.6704955625274	0.139623
650377969	2.26064726160658	2e-06
650377970	1.97442694099708	0.006766
650377971	0.923215031593291	2e-06
650377973	8.57245601599711	0.01755
650377975	0.354191622147744	3e-06
650377977	0.668508898332415	3e-06
650377980	0.373121684988838	0.004497
650377984	0.577820594541123	0.004698
650377985	16.1798381692576	0.035812
650377990	2.43158743544424	0.006984
650377991	3.28882437806082	2e-06
650633000	8.57245601599711	0.623495
650716001	12.0877598242702	0.203527
650716002	6.88864813623119	0.003804
650716003	11.2379924107899	0.00184
650716004	10.7795087656675	0.105221
650716005	0.831914043789823	0.01597
650716006	1.61999877876782	0.030608
650716007	2.28431106754167	2e-06
650716009	4.7350669282391	0.1753
650716010	5.47823045012995	0.001499
650716014	4.58943051168419	0.020322
650716015	7.18164223977737	0.636535
650716017	11.0063635093801	0.266063
650716019	2.84267040006922	0.011112
650716020	2.33238439008839	0.007804
650716022	7.64466419842346	0.001491
650716025	4.22259344998669	3e-06
650716026	2.28431106754167	0.145331
650716028	5.71123541540219	0.011421
650716030	0.719058592322161	0.001741
650716031	3.96683944444355	0.001648
650716032	5.36531735547304	0.001655
650716033	8.1375385678456	0.197968
650716034	1.68890200630161	0.326418
650716035	1.14887857459516	0.001586
650716036	2.2372285955385	0.532753
650716037	3.28882437806082	0.030022
650716038	0.972557019012219	0.003163
650716039	3.53751076998723	0.002207
650716040	3.12196821650624	0.023214
650716041	6.27237524386797	0.027056
650716042	5.3097365589326	2e-06
650716043	4.83471640372253	2e-06
650716044	3.1876700323339	0.032905
650716045	3.15464808269573	0.001479
650716047	1.11354252524327	2e-06
650716048	1.14887857459516	0.001506
650716049	1.17305672225127	0.034328
650716050	3.28882437806082	2e-06
650716051	14.279232996602	0.085979
650716052	7.10724563474744	0.020366
650716053	7.10724563474744	0.10205
650716054	11.3556284860969	0.306852
650716055	1.91369950698313	0.265908
650716056	6.01647709406828	0.063001
650716057	3.15464808269573	0.005078
650716058	5.95415075489759	0.127376
650716060	14.4287039044576	0.001654
650716061	5.71123541540219	0.027773
650716065	7.80554614352897	0.011238
650716066	9.31718662141436	0.114267
650716067	11.0063635093801	0.052295
650716068	2.53500987287359	0.001921
650716070	3.61195767814896	0.00322
650716072	8.30879305322065	0.059721
650716073	2.19111655142558	0.008046
650716074	0.814767268014696	2e-06
650716075	2.38146941562667	0.020611
650716077	2.28431106754167	0.003159
650716078	3.96683944444355	0.056721
650716079	3.57454041621997	0.032612
650716080	9.22066732542045	0.029498
650716081	6.20739798545863	0.064918
650716082	6.47141655225667	0.001772
650716084	0.84942167343209	2e-06
650716085	7.96981384889669	0.387121
650716088	0.923215031593291	0.003125
650716089	0.634592575683836	0.001525
650716090	0.885550030813411	0.06533
650716092-cluster	0.741876481472505	2e-06
650716093	0.876376374750212	0.003009
650716094	13.5547862843816	2e-06
650716095	12.4713407545188	0.074703
650716096	2.96357738342419	0.003578
650716097	2.07995181434553	0.026584
650716098	14.8865700224492	0.804266
650716099	7.18164223977737	0.275901
650716102	5.83142835504431	0.048744
650716103	4.83471640372253	0.017913
650716105	0.814767268014696	2e-06
650716106	1.30179747171997	0.059905
650716107	4.78463224821737	0.031619
651053001	0.719058592322161	0.003052
651053002	0.734191179179472	2e-06
651053003	1.67140620641323	4e-06
651053004	3.25475454276435	0.158829
651053005	2.38146941562667	0.003268
651053006	1.95397330986572	2e-06
651053008	2.43158743544424	0.003329
651053011	2.21405252986622	5e-06
651053017	5.77101898660103	0.021411
651053019	0.583869054487416	3e-06
651053020	1.42970156896803	0.001565
651053021	1.68890200630161	2e-06
651053025	3.28882437806082	0.00334
651053026	3.46459830453738	2e-06
651053028	5.14642503303172	0.341464
651053029-cluster	5.47823045012995	5e-06
651053031	5.89247007139775	8e-06
651053032	5.89247007139775	0.001749
651053033	4.35658902461379	0.00527
651053034	5.89247007139775	0.00527
651053035	6.07945584744788	0.001745
651053036	1.30179747171997	0.001587
651053037	3.15464808269573	0.001479
651053040	1.24868719826292	0.264968
651053052	1.52187870598502	3e-06
651053053	2.9024943938231	2e-06
651053056	2.19111655142558	2e-06
651053060	2.28431106754167	3e-06
651053061	6.88864813623119	0.085844
651053062	2.40639795315167	0.321342
651053064	0.923215031593291	0.001568
651053066	3.12196821650624	0.001558
651053071	1.95397330986572	0.002951
651053074	0.515283415156314	3e-06
651053075	0.40978160584359	0.003788
651053077	3.35803768152573	0.306206
651053079	3.88507798483417	0.001578
651285000	7.40953732133874	0.016458
651285001	5.3097365589326	0.00201
651285002	1.34310741603199	0.001642
651285004	0.696942512810322	0.001937
651285005	1.55390664077436	0.018142
651285006	1.95397330986572	0.034503
651285007	1.49051090648306	3e-06
651285008	0.741876481472505	0.001506
651285010	0.436201451809173	0.004505
651285011	4.40219254665294	2e-06
651324000	2.72669613711689	0.10529
651324001	2.50874900913764	3e-06
651324002	5.14642503303172	0.278984
651324003	6.88864813623119	0.001913
651324005	4.35658902461379	0.051981
651324006	7.2568176070908	0.168483
651324008	2.19111655142558	2e-06
651324009	2.38146941562667	0.042158
651324010	1.35716667851966	2e-06
651324011	1.89387496802484	0.128486
651324012	1.76073588713391	0.00155
651324013	2.72669613711689	0.028481
651324014	1.17305672225127	0.003128
651324015	6.27237524386797	2e-06
651324017	7.64466419842346	0.306365
651324018	10.5573297783662	0.018374
651324020	3.12196821650624	0.105936
651324023	1.12519876841988	0.115412
651324024	8.30879305322065	0.006323
651324025	4.40219254665294	0.173496
651324026	4.35658902461379	0.099529
651324027	4.35658902461379	2e-06
651324028	1.68890200630161	0.029726
651324029	1.01392267832559	0.001585
651324031	0.393063480623031	0.248539
651324034	2.12372439675493	0.515413
651324036	4.68601506902794	2e-06
651324037	2.07995181434553	0.032239
651324038	1.10200703229213	0.01323
651324039	1.13697702580064	0.006277
651324040	4.88532482577579	0.009783
651324043	10.3397301743626	0.003505
651324044	3.15464808269573	0.164345
651324047	1.97442694099708	0.136917
651324049	1.02453612957054	0.008729
651324052	1.74249594033851	0.199041
651324053	1.97442694099708	0.01032
651324054	1.97442694099708	0.081966
651324055	0.993024479829788	0.005129
651324056	1.72444494616317	0.387114
651324057	0.336221962557344	0.001526
651324058	1.5378092949658	2e-06
651324059	1.5378092949658	2e-06
651324060	2.87242665697277	0.00739
651324061	2.69844954270619	2e-06
651324066	0.789707477511583	0.005931
651324067	0.696942512810322	0.174357
651324072	6.60760750263613	0.04032
651324073	6.07945584744788	2e-06
651324074	1.49051090648306	0.093447
651324076	10.5573297783662	0.05652
651324078	4.68601506902794	0.107757
651324079	2.12372439675493	0.0157
651324080	3.05762059623812	0.052042
651324081	4.93646300224871	0.015719
651324083	1.58660860339709	0.494418
651324084	1.14887857459516	0.188998
651324085	4.4948366813398	0.048325
651324087	2.96357738342419	0.292722
651324089	3.089626890029	0.00637
651324090	3.53751076998723	2e-06
651324092	2.43158743544424	0.003406
651324093	1.57017248897326	3e-06
651324094	2.96357738342419	0.021844
651324096	10.8923455659232	0.006734
651324099	4.17885044433254	2e-06
651324100	1.63695646047558	2e-06
651324101	0.749642231301561	0.00603
651324102	0.734191179179472	0.003048
651324103	0.719058592322161	0.054059
651324104	1.003419174738	0.098961
651324105	4.78463224821737	0.041875
651324106	4.68601506902794	2e-06
651324108	0.696942512810322	2e-06
SV_1000_Sphingomonadales	5.95415075489759	0.311574
SV_1001_Rhodospirillales	4.68601506902794	0.250982
SV_1002_Enterobacterales	0.504662787645235	0.252156
SV_1003_NA	5.95415075489759	0.487478
SV_1004_Enterobacterales	1.52187870598502	0.10747
SV_1005_Flavobacteriales	3.68797132136683	0.302652
SV_1006_Rhodospirillales	4.68601506902794	0.36377
SV_1007_Flavobacteriales	3.28882437806082	0.283366
SV_1008_Enterobacterales	1.61999877876782	0.079644
SV_1009_Rhodobacterales	7.10724563474744	0.152846
SV_100_Flavobacteriales	3.68797132136683	0.449968
SV_1010_Enterobacterales	3.12196821650624	0.416696
SV_1011_Enterobacterales	2.07995181434553	0.129286
SV_1012_Rhodobacterales	3.57454041621997	0.199312
SV_1013_Flavobacteriales	3.28882437806082	0.061293
SV_1014_Flavobacteriales	3.25475454276435	0.110516
SV_1015_Nitrosococcales	6.60760750263613	0.087345
SV_1016_Pseudomonadales	5.14642503303172	0.245378
SV_1017_Caulobacterales	5.0403508577685	0.222275
SV_1018_Enterobacterales	1.27496581823505	0.032078
SV_1019_Caulobacterales	7.40953732133874	0.220823
SV_101_Flavobacteriales	3.1876700323339	0.06414
SV_1020_Flavobacteriales	3.68797132136683	0.653835
SV_1021_Nevskiales	7.18164223977737	0.790071
SV_1022_Flavobacteriales	3.68797132136683	0.176609
SV_1023_Rhodobacterales	10.3397301743626	0.214825
SV_1024_Caulobacterales	7.40953732133874	0.105044
SV_1025_Rhodobacterales	4.17885044433254	0.11076
SV_1026_Enterobacterales	1.37137310932711	0.295804
SV_1027_Caulobacterales	7.64466419842346	0.265745
SV_1028_Rhodobacterales	5.71123541540219	0.120442
SV_1029_Sphingomonadales	2.6428311653093	0.317861
SV_102_Flavobacteriales	3.68797132136683	0.535914
SV_1030_Caulobacterales	7.80554614352897	0.383058
SV_1031_Rhodospirillales	5.47823045012995	0.29094
SV_1032_Enterobacterales	1.61999877876782	0.524154
SV_1033_NA	7.18164223977737	0.303216
SV_1034_Rhodospirillales	5.47823045012995	0.53424
SV_1035_NA	7.64466419842346	0.37322
SV_1036_Flavobacteriales	3.68797132136683	0.694247
SV_1037_Enterobacterales	1.52187870598502	0.487807
SV_1038_Enterobacterales	1.27496581823505	0.032058
SV_1039_Pseudomonadales	6.14309384432084	0.333483
SV_103_Flavobacteriales	3.28882437806082	0.008433
SV_1040_Sphingomonadales	4.7350669282391	0.323171
SV_1041_Rhodospirillales	4.68601506902794	0.316734
SV_1042_Sphingomonadales	7.18164223977737	0.251712
SV_1043_Rhodobacterales	5.0403508577685	0.064823
SV_1044_Rhodospirillales	4.68601506902794	0.078661
SV_1045_Rhodobacterales	7.18164223977737	0.517475
SV_1046_Rhodobacterales	6.96075652546087	0.282461
SV_1047_Flavobacteriales	3.28882437806082	0.538971
SV_1048_Enterobacterales	1.52187870598502	0.015759
SV_1049_Rhodobacterales	5.89247007139775	0.195396
SV_104_Rhodobacterales	6.67677403927066	0.029546
SV_1050_Sphingomonadales	2.8132223964061	0.081382
SV_1051_Rhodobacterales	4.68601506902794	0.063244
SV_1052_Flavobacteriales	3.68797132136683	0.433284
SV_1053_NA	3.68797132136683	0.582267
SV_1054_Flavobacteriales	3.68797132136683	0.285546
SV_1055_Enterobacterales	1.7977905708959	0.065831
SV_1056_Enterobacterales	1.61999877876782	0.270461
SV_1057_Rhodobacterales	3.46459830453738	0.173888
SV_1058_Rhodobacterales	3.46459830453738	0.142574
SV_1059_Enterobacterales	1.61999877876782	0.271774
SV_105_Caulobacterales	4.78463224821737	0.00015
SV_1060_Cytophagales	4.93646300224871	0.270415
SV_1061_Rhodobacterales	3.57454041621997	0.436431
SV_1062_Betaproteobacteriales	4.78463224821737	0.356082
SV_1063_Nitrosococcales	6.07945584744788	0.642948
SV_1064_Sphingomonadales	2.6428311653093	0.311572
SV_1065_Pseudomonadales	1.7977905708959	0.15779
SV_1066_Enterobacterales	2.07995181434553	0.370961
SV_1067_Rhodospirillales	4.68601506902794	0.217328
SV_1068_Caulobacterales	7.40953732133874	0.105066
SV_1069_Rhodobacterales	7.64466419842346	0.59145
SV_106_Flavobacteriales	3.28882437806082	0.008433
SV_1070_Enterobacterales	6.67677403927066	0.525174
SV_1071_Enterobacterales	1.61999877876782	0.143116
SV_1072_Rhodobacterales	3.12196821650624	0.015076
SV_1073_Rhodobacterales	7.10724563474744	0.439583
SV_1074_Sphingomonadales	4.78463224821737	0.113704
SV_1075_Cytophagales	4.93646300224871	0.474431
SV_1076_Sphingomonadales	7.80554614352897	0.240453
SV_1077_Enterobacterales	1.37137310932711	0.384695
SV_1078_Enterobacterales	1.61999877876782	0.325607
SV_1079_Rhizobiales	4.17885044433254	0.166384
SV_107_Rhodobacterales	6.67677403927066	0.029583
SV_1080_Rhodobacterales	0.972557019012219	0.15803
SV_1081_Rhodospirillales	4.68601506902794	0.289683
SV_1082_Enterobacterales	0.641235308415241	0.057522
SV_1083_Rhodobacterales	3.57454041621997	0.334244
SV_1084_Caulobacterales	5.0403508577685	0.278135
SV_1085_Rhodobacterales	3.46459830453738	0.080228
SV_1086_Enterobacterales	1.52187870598502	0.082432
SV_1087_Rhodospirillales	5.47823045012995	0.199897
SV_1088_Rhizobiales	7.18164223977737	0.087346
SV_1089_Enterobacterales	1.61999877876782	0.157954
SV_108_Rhodobacterales	3.57454041621997	0.00015
SV_1090_Enterobacterales	1.61999877876782	0.499769
SV_1091_Rhodospirillales	4.68601506902794	0.040789
SV_1092_Enterobacterales	1.27496581823505	0.032061
SV_1093_Enterobacterales	1.7977905708959	0.074388
SV_1094_Flavobacteriales	3.68797132136683	0.199586
SV_1095_Caulobacterales	7.64466419842346	0.277456
SV_1096_Flavobacteriales	3.25475454276435	0.108453
SV_1097_Rhodobacterales	7.10724563474744	0.476639
SV_1098_Rhodobacterales	3.46459830453738	0.155519
SV_1099_Sphingomonadales	4.17885044433254	0.273649
SV_109_Actinomycetales	0.440767483263759	0.107781
SV_10_Sphingomonadales	4.78463224821737	0.020221
SV_1100_Rhizobiales	3.57454041621997	0.143445
SV_1101_Sphingomonadales	5.95415075489759	0.062625
SV_1102_Pseudomonadales	6.47141655225667	0.24246
SV_1103_Rhizobiales	7.18164223977737	0.276061
SV_1104_Rhodospirillales	5.47823045012995	0.419518
SV_1105_Sphingomonadales	4.7350669282391	0.352168
SV_1106_Enterobacterales	1.61999877876782	0.226801
SV_1107_Rhizobiales	5.71123541540219	0.157836
SV_1108_Rhodobacterales	1.93373156351863	0.032741
SV_1109_Rhizobiales	3.57454041621997	0.37068
SV_110_Rhodospirillales	5.47823045012995	0.010509
SV_1110_Rhodobacterales	6.67677403927066	0.088497
SV_1111_Rhodobacterales	4.17885044433254	0.161722
SV_1112_NA	7.64466419842346	0.411892
SV_1113_Caulobacterales	7.40953732133874	0.30524
SV_1114_Sphingomonadales	2.6428311653093	0.090692
SV_1115_Rhodospirillales	4.68601506902794	0.209603
SV_1116_Caulobacterales	5.95415075489759	0.252903
SV_1117_Sphingomonadales	4.17885044433254	0.120327
SV_1118_Rhodospirillales	5.47823045012995	0.367021
SV_1119_Rhodobacterales	5.36531735547304	0.101528
SV_111_Rhodobacterales	6.67677403927066	0.029546
SV_1120_Flavobacteriales	3.68797132136683	0.256947
SV_1121_Enterobacterales	2.87242665697277	0.444874
SV_1122_Rhodobacterales	5.95415075489759	0.048497
SV_1123_Rhodobacterales	6.67677403927066	0.054691
SV_1124_Rhodobacterales	2.7840794527034	0.144666
SV_1125_Rhizobiales	6.07945584744788	0.223009
SV_1126_Rhodobacterales	3.46459830453738	0.175272
SV_1127_Enterobacterales	1.05704773861698	0.079922
SV_1128_Caulobacterales	6.14309384432084	0.191027
SV_1129_Rhodobacterales	6.33803266554707	0.222124
SV_112_Caulobacterales	6.14309384432084	0.029824
SV_1130_Flavobacteriales	3.68797132136683	0.613146
SV_1131_Sphingomonadales	7.64466419842346	0.292067
SV_1132_Rhodobacterales	6.67677403927066	0.200723
SV_1133_Sphingomonadales	4.7350669282391	0.281363
SV_1134_Flavobacteriales	3.68797132136683	0.246072
SV_1135_Sphingomonadales	4.83471640372253	0.247257
SV_1136_Flavobacteriales	3.68797132136683	0.648202
SV_1137_Sphingomonadales	5.95415075489759	0.482666
SV_1138_Flavobacteriales	2.19111655142558	0.190807
SV_1139_Rhodospirillales	5.47823045012995	0.369075
SV_113_Betaproteobacteriales	6.07945584744788	0.483785
SV_1140_Rhodobacterales	6.67677403927066	0.070674
SV_1141_Enterobacterales	0.615074416786489	0.361589
SV_1142_Pseudomonadales	6.96075652546087	0.427028
SV_1143_Enterobacterales	1.61999877876782	0.270461
SV_1144_Flavobacteriales	3.28882437806082	0.274489
SV_1145_Rhodobacterales	3.12196821650624	0.424357
SV_1146_Flavobacteriales	3.68797132136683	0.308441
SV_1147_Caulobacterales	7.64466419842346	0.754717
SV_1148_Caulobacterales	7.40953732133874	0.095739
SV_1149_Flavobacteriales	3.39318865504023	0.229465
SV_114_Flavobacteriales	3.28882437806082	0.008433
SV_1150_Flavobacteriales	3.68797132136683	0.430571
SV_1151_Enterobacterales	0.504662787645235	0.369409
SV_1152_Enterobacterales	1.61999877876782	0.626104
SV_1153_Rhodobacterales	4.17885044433254	0.187233
SV_1154_Rhodobacterales	7.64466419842346	0.356932
SV_1155_Flavobacteriales	3.68797132136683	0.613759
SV_1156_Flavobacteriales	3.68797132136683	0.595045
SV_1157_Rhodobacterales	3.12196821650624	0.018691
SV_1158_Rhodobacterales	3.57454041621997	0.384328
SV_1159_Enterobacterales	1.87425579691216	0.261061
SV_115_Rhodobacterales	6.67677403927066	0.029546
SV_1160_NA	2.48276018890398	0.468157
SV_1161_Enterobacterales	2.07995181434553	0.07375
SV_1162_NA	5.36531735547304	0.723505
SV_1163_Flavobacteriales	3.68797132136683	0.270302
SV_1164_Enterobacterales	1.61999877876782	0.09324
SV_1165_Rhodobacterales	3.46459830453738	0.064365
SV_1166_Rhodobacterales	5.95415075489759	0.316616
SV_1167_Rhodobacterales	2.50874900913764	0.03595
SV_1168_Rhodobacterales	6.67677403927066	0.046853
SV_1169_Flavobacteriales	5.36531735547304	1.146654
SV_116_Rhodospirillales	4.68601506902794	0.008408
SV_1170_Enterobacterales	0.504662787645235	0.341041
SV_1171_NA	3.68797132136683	0.304698
SV_1172_Rhodobacterales	3.12196821650624	0.148684
SV_1173_Flavobacteriales	3.28882437806082	0.321227
SV_1174_Caulobacterales	6.14309384432084	0.079516
SV_1175_NA	7.64466419842346	0.619893
SV_1176_Rhodospirillales	7.64466419842346	0.467234
SV_1177_Sphingomonadales	4.17885044433254	0.267461
SV_1178_Pseudomonadales	6.47141655225667	0.31241
SV_1179_Flavobacteriales	3.28882437806082	0.3041
SV_117_Rhodobacterales	6.67677403927066	0.029546
SV_1180_Rhodobacterales	3.12196821650624	0.563411
SV_1181_Sphingomonadales	3.32325084660317	0.063743
