sequence	TF_perc	metadata_NSTI
649633042	5.337181684432	2e-06
649633043	3.067778915416	0.224868
649633044	4.454636163148	4e-06
649633045	2.990731290542	0.023624
649633046	2.206246382734	4e-06
649633047	3.586099300932	0.049874
649633049	2.02413381485	0.075921
649633050	2.37435029155	0.035188
649633052	3.263900142368	0.99322
649633055	0.266047101816	0.001763
649633059	3.628125278136	0.001982
649633061	4.26551926573	4e-06
649633062	3.221874165164	0.002941
649633064	4.412610185944	2e-06
649633066	4.47564915175	3e-06
649633069	3.733190221146	0.005434
649633070	2.738575427318	0.045759
649633081	5.134056127946	0.027465
649633084	2.542454200366	3e-06
649633085	3.53006466466	0.006323
649633087	2.885666347532	0.009846
649633088	5.31616869583	0.004803
649633090	2.822627381726	0.001956
649633091	3.00473994961	0.020858
649633093	1.67391733815	0.051405
649633094	2.416376268754	0.001695
649633095-cluster	3.28491313097	2e-06
649633096	1.961094849044	0.731897
649633099	1.421761474926	2e-06
649633100	2.612497495706	0.075742
649633104	1.21863591844	0.115756
649633106	5.38621199117	2e-06
649633107	4.216488958992	3e-06
649633108	3.368965085378	2e-06
649989900	2.220255041802	0.155339
649989901	3.312930449106	0.010935
649989902	3.312930449106	0.031182
649989903	2.30430699621	2e-06
649989904	2.003120826248	0.023025
649989906	1.898055883238	0.088581
649989907	4.02036773204	0.063273
649989909	3.368965085378	0.074246
649989910	4.391597197342	3e-06
649989911	3.368965085378	0.096719
649989912	1.484800440732	0.209341
649989913	1.232644577508	0.009625
649989914	1.435770133994	0.001571
649989915	2.948705313338	0.013813
649989919	0.644280896652	0.010539
649989920	1.947086189976	0.206711
649989921	5.603346206724	0.001608
649989922	4.013363402506	0.022707
649989923	4.013363402506	0.012168
649989926	2.93469665427	0.032685
649989928	2.297302666676	0.173496
649989929	2.192237723666	0.045042
649989930	3.28491313097	0.494599
649989933	5.17608210515	3e-06
649989943	4.608731412896	0.042222
649989944	3.453017039786	0.001751
649989945	4.783839651246	0.065498
649989950	3.2498914833	0.403144
649989951	3.067778915416	0.254118
649989952	2.948705313338	0.060084
649989954	0.287060090418	0.175889
649989955	0.336090397156	0.103158
649989956	1.519822088402	0.07547
649989957	4.02036773204	0.008721
649989958-cluster	3.81023784602	0.102347
649989960-cluster	3.130817881222	4e-06
649989962	3.130817881222	0.001519
649989969	3.446012710252	0.014129
649989970	3.312930449106	0.200748
649989971	2.836636040794	0.150606
649989973	2.703553779648	0.343425
649989974	2.703553779648	0.340256
649989976	1.505813429334	0.003193
649989977	1.961094849044	1.704385
649989978	4.118428345516	0.003076
649989979	4.559701106158	0.012158
649989981	4.496662140352	2e-06
649989983	3.298921790038	0.301524
649989984	3.410991062582	0.006165
649989985	1.00850603242	2e-06
649989986	1.07854932776	0.272616
649989987	1.07854932776	0.090171
649989988	1.211631588906	0.00155
649989989	0.952471396148	0.021753
649989991	5.042999844004	0.009408
649989992	4.146445663652	2e-06
649989997	1.947086189976	0.024424
649989999	2.787605734056	0.222864
649990000	3.747198880214	0.001478
649990001	3.943320107166	0.001482
649990002	3.747198880214	0.001496
649990003	3.992350413904	0.077129
649990004	3.81023784602	2e-06
649990005	3.84525949369	0.08908
649990006	3.992350413904	0.177952
649990007	3.382973744446	0.040734
649990008	3.684159914408	0.026317
649990009	3.49504301699	0.009161
649990010	3.49504301699	0.007895
649990011	3.558081982796	0.055289
649990014-cluster	3.446012710252	0.001488
649990015	3.42499972165	0.003001
649990016	3.84525949369	0.003025
649990017	3.84525949369	0.003038
649990018	3.63512960767	0.006117
649990019	3.726185891612	0.477231
649990021	3.46002136932	0.004892
649990026	1.337709520518	0.004499
649990027	3.35495642631	0.872595
649990028	4.447631833614	0.025794
649990029	4.447631833614	0.027481
650377902	3.361960755844	3e-06
650377903	3.586099300932	0.001601
650377904	1.449778793062	0.074073
650377905	3.677155584874	0.020643
650377906	0.7983761464	3e-06
650377907	3.929311448098	3e-06
650377908	3.838255164156	0.001477
650377928	5.042999844004	2e-06
650377931	3.831250834622	0.040887
650377935	2.787605734056	0.25704
650377936-cluster	3.2498914833	0.24669
650377942	1.484800440732	0.008569
650377943	4.097415356914	0.276367
650377944	2.262281019006	0.020347
650377945	2.262281019006	0.020276
650377946	2.37435029155	0.017572
650377947	1.898055883238	0.017515
650377949	0.231025454146	4e-06
650377950	0.252038442748	0.001764
650377951	0.266047101816	0.005287
650377952	0.210012465544	3e-06
650377954	2.297302666676	0.001469
650377956	1.666913008616	3e-06
650377957	4.573709765226	0.001507
650377962	1.260661895644	2e-06
650377965	3.2498914833	0.196321
650377966	2.528445541298	0.139623
650377969	2.367345962016	2e-06
650377970	3.81023784602	0.006766
650377971	4.524679458488	2e-06
650377973	3.684159914408	0.01755
650377975	4.68577903777	3e-06
650377977	3.649138266738	3e-06
650377980	2.465406575492	0.004497
650377984	4.713796355906	0.004698
650377985	0.679302544322	0.035812
650377990	4.02036773204	0.006984
650377991	2.696549450114	2e-06
650633000	1.141588293566	0.623495
650716001	1.8490255765	0.203527
650716002	2.962713972406	0.003804
650716003	1.799995269762	0.00184
650716004	3.31993477864	0.105221
650716005	3.502047346524	0.01597
650716006	3.978341754836	0.030608
650716007	4.888904594256	2e-06
650716009	2.990731290542	0.1753
650716010	3.095796233552	0.001499
650716014	4.419614515478	0.020322
650716015	0.90344108941	0.636535
650716017	1.32370086145	0.266063
650716019	1.1485926231	0.011112
650716020	4.202480299924	0.007804
650716022	0.301068749486	0.001491
650716025	3.228878494698	3e-06
650716026	2.12919875786	0.145331
650716028	4.811856969382	0.011421
650716030	2.122194428326	0.001741
650716031	5.897528047152	0.001648
650716032	4.006359072972	0.001655
650716033	2.79461006359	0.197968
650716034	4.097415356914	0.326418
650716035	5.63136352486	0.001586
650716036	2.787605734056	0.532753
650716037	1.42876580446	0.030022
650716038	2.79461006359	0.003163
650716039	2.990731290542	0.002207
650716040	3.21486983563	0.023214
650716041	0.336090397156	0.027056
650716042	2.822627381726	2e-06
650716043	1.53383074747	2e-06
650716044	1.856029906034	0.032905
650716045	2.682540791046	0.001479
650716047	2.136203087394	2e-06
650716048	3.516056005592	0.001506
650716049	3.53006466466	0.034328
650716050	3.277908801436	2e-06
650716051	1.8490255765	0.085979
650716052	1.63889569048	0.020366
650716053	1.63889569048	0.10205
650716054	1.267666225178	0.306852
650716055	1.267666225178	0.265908
650716056	1.267666225178	0.063001
650716057	3.698168573476	0.005078
650716058	3.628125278136	0.127376
650716060	2.122194428326	0.001654
650716061	1.88404722417	0.027773
650716065	2.402367609686	0.011238
650716066	1.856029906034	0.114267
650716067	1.554843736072	0.052295
650716068	2.997735620076	0.001921
650716070	4.118428345516	0.00322
650716072	0.791371816866	0.059721
650716073	1.07854932776	0.008046
650716074	5.10603880981	2e-06
650716075	3.859268152758	0.020611
650716077	2.941700983804	0.003159
650716078	4.167458652254	0.056721
650716079	1.701934656286	0.032612
650716080	1.526826417936	0.029498
650716081	2.941700983804	0.064918
650716082	1.001501702886	0.001772
650716084	4.097415356914	2e-06
650716085	0.504194305972	0.387121
650716088	3.382973744446	0.003125
650716089	3.817242175554	0.001525
650716090	3.922307118564	0.06533
650716092-cluster	3.537068994194	2e-06
650716093	3.403986733048	0.003009
650716094	3.572090641864	2e-06
650716095	3.14482654029	0.074703
650716096	1.8490255765	0.003578
650716097	1.589865383742	0.026584
650716098	1.21863591844	0.804266
650716099	2.255276689472	0.275901
650716102	2.080168451122	0.048744
650716103	3.894289800428	0.017913
650716105	2.962713972406	2e-06
650716106	4.33556256107	0.059905
650716107	2.773597074988	0.031619
651053001	4.342566890604	0.003052
651053002	4.111424015982	2e-06
651053003	3.936315777632	4e-06
651053004	2.710558109182	0.158829
651053005	3.305926119572	0.003268
651053006	3.537068994194	2e-06
651053008	3.509051676058	0.003329
651053011	3.403986733048	5e-06
651053017	3.754203209748	0.021411
651053019	2.122194428326	3e-06
651053020	3.978341754836	0.001565
651053021	4.26551926573	2e-06
651053025	1.414757145392	0.00334
651053026	1.25365756611	2e-06
651053028	1.968099178578	0.341464
651053029-cluster	0.245034113214	5e-06
651053031	0.252038442748	8e-06
651053032	0.252038442748	0.001749
651053033	0.188999476942	0.00527
651053034	0.252038442748	0.00527
651053035	0.252038442748	0.001745
651053036	5.715415479268	0.001587
651053037	2.682540791046	0.001479
651053040	3.340947767242	0.264968
651053052	1.400748486324	3e-06
651053053	1.25365756611	2e-06
651053056	4.902913253324	2e-06
651053060	2.941700983804	3e-06
651053061	4.181467311322	0.085844
651053062	1.982107837646	0.321342
651053064	4.524679458488	0.001568
651053066	3.572090641864	0.001558
651053071	3.747198880214	0.002951
651053074	3.719181562078	3e-06
651053075	2.37435029155	0.003788
651053077	4.251510606662	0.306206
651053079	4.776835321712	0.001578
651285000	3.088791904018	0.016458
651285001	2.605493166172	0.00201
651285002	5.323173025364	0.001642
651285004	3.67015125534	0.001937
651285005	5.7014068202	0.018142
651285006	3.74019455068	0.034503
651285007	3.046765926814	3e-06
651285008	3.537068994194	0.001506
651285010	3.60010796	0.004505
651285011	3.817242175554	2e-06
651324000	2.402367609686	0.10529
651324001	3.158835199358	3e-06
651324002	3.298921790038	0.278984
651324003	2.962713972406	0.001913
651324005	3.312930449106	0.051981
651324006	3.544073323728	0.168483
651324008	5.169077775616	2e-06
651324009	2.843640370328	0.042158
651324010	1.32370086145	2e-06
651324011	1.435770133994	0.128486
651324012	1.470791781664	0.00155
651324013	1.316696531916	0.028481
651324014	1.435770133994	0.003128
651324015	2.668532131978	2e-06
651324017	3.368965085378	0.306365
651324018	1.015510361954	0.018374
651324020	0.854410782672	0.105936
651324023	2.192237723666	0.115412
651324024	3.375969414912	0.006323
651324025	2.297302666676	0.173496
651324026	1.505813429334	0.099529
651324027	1.505813429334	2e-06
651324028	4.489657810818	0.029726
651324029	5.162073446082	0.001585
651324031	3.340947767242	0.248539
651324034	3.49504301699	0.515413
651324036	3.053770256348	2e-06
651324037	3.053770256348	0.032239
651324038	2.220255041802	0.01323
651324039	2.220255041802	0.006277
651324040	3.873276811826	0.009783
651324043	3.964333095768	0.003505
651324044	1.694930326752	0.164345
651324047	3.81023784602	0.136917
651324049	4.503666469886	0.008729
651324052	4.40560585641	0.199041
651324053	4.496662140352	0.01032
651324054	3.84525949369	0.081966
651324055	3.698168573476	0.005129
651324056	3.2498914833	0.387114
651324057	3.684159914408	0.001526
651324058	3.77521619835	2e-06
651324059	3.77521619835	2e-06
651324060	4.573709765226	0.00739
651324061	2.073164121588	2e-06
651324066	3.53006466466	0.005931
651324067	2.927692324736	0.174357
651324072	2.710558109182	0.04032
651324073	2.990731290542	2e-06
651324074	1.74396063349	0.093447
651324076	1.015510361954	0.05652
651324078	3.060774585882	0.107757
651324079	2.703553779648	0.0157
651324080	4.559701106158	0.052042
651324081	4.118428345516	0.015719
651324083	1.372731168188	0.494418
651324084	3.46002136932	0.188998
651324085	1.554843736072	0.048325
651324087	1.141588293566	0.292722
651324089	0.889432430342	0.00637
651324090	1.029519021022	2e-06
651324092	2.51443688223	0.003406
651324093	2.682540791046	3e-06
651324094	1.652904349548	0.021844
651324096	3.193856847028	0.006734
651324099	3.018748608678	2e-06
651324100	3.796229186952	2e-06
651324101	3.340947767242	0.00603
651324102	4.153449993186	0.003048
651324103	4.699787696838	0.054059
651324104	3.684159914408	0.098961
651324105	3.733190221146	0.041875
651324106	4.132437004584	2e-06
651324108	2.927692324736	2e-06
SV_1000_Sphingomonadales	2.465406575492	0.311574
SV_1001_Rhodospirillales	4.139441334118	0.250982
SV_1002_Enterobacterales	3.908298459496	0.252156
SV_1003_NA	2.465406575492	0.487478
SV_1004_Enterobacterales	3.21486983563	0.10747
SV_1005_Flavobacteriales	1.806999599296	0.302652
SV_1006_Rhodospirillales	4.139441334118	0.36377
SV_1007_Flavobacteriales	2.241268030404	0.283366
SV_1008_Enterobacterales	3.21486983563	0.079644
SV_1009_Rhodobacterales	3.789224857418	0.152846
SV_100_Flavobacteriales	1.806999599296	0.449968
SV_1010_Enterobacterales	3.21486983563	0.416696
SV_1011_Enterobacterales	3.628125278136	0.129286
SV_1012_Rhodobacterales	3.474030028388	0.199312
SV_1013_Flavobacteriales	2.241268030404	0.061293
SV_1014_Flavobacteriales	1.933077530908	0.110516
SV_1015_Nitrosococcales	2.710558109182	0.087345
SV_1016_Pseudomonadales	2.990731290542	0.245378
SV_1017_Caulobacterales	2.465406575492	0.222275
SV_1018_Enterobacterales	3.277908801436	0.032078
SV_1019_Caulobacterales	2.598488836638	0.220823
SV_101_Flavobacteriales	1.856029906034	0.06414
SV_1020_Flavobacteriales	1.806999599296	0.653835
SV_1021_Nevskiales	1.863034235568	0.790071
SV_1022_Flavobacteriales	1.806999599296	0.176609
SV_1023_Rhodobacterales	2.47941523456	0.214825
SV_1024_Caulobacterales	2.598488836638	0.105044
SV_1025_Rhodobacterales	3.396982403514	0.11076
SV_1026_Enterobacterales	3.081787574484	0.295804
SV_1027_Caulobacterales	2.962713972406	0.265745
SV_1028_Rhodobacterales	3.00473994961	0.120442
SV_1029_Sphingomonadales	2.262281019006	0.317861
SV_102_Flavobacteriales	1.806999599296	0.535914
SV_1030_Caulobacterales	2.68954512058	0.383058
SV_1031_Rhodospirillales	3.761207539282	0.29094
SV_1032_Enterobacterales	3.375969414912	0.524154
SV_1033_NA	3.396982403514	0.303216
SV_1034_Rhodospirillales	3.761207539282	0.53424
SV_1035_NA	2.962713972406	0.37322
SV_1036_Flavobacteriales	1.806999599296	0.694247
SV_1037_Enterobacterales	3.172843858426	0.487807
SV_1038_Enterobacterales	3.277908801436	0.032058
SV_1039_Pseudomonadales	2.47941523456	0.333483
SV_103_Flavobacteriales	2.241268030404	0.008433
SV_1040_Sphingomonadales	2.808618722658	0.323171
SV_1041_Rhodospirillales	4.139441334118	0.316734
SV_1042_Sphingomonadales	3.396982403514	0.251712
SV_1043_Rhodobacterales	3.453017039786	0.064823
SV_1044_Rhodospirillales	4.139441334118	0.078661
SV_1045_Rhodobacterales	3.396982403514	0.517475
SV_1046_Rhodobacterales	3.095796233552	0.282461
SV_1047_Flavobacteriales	2.241268030404	0.538971
SV_1048_Enterobacterales	3.21486983563	0.015759
SV_1049_Rhodobacterales	3.396982403514	0.195396
SV_104_Rhodobacterales	2.717562438716	0.029546
SV_1050_Sphingomonadales	3.186852517494	0.081382
SV_1051_Rhodobacterales	3.17984818796	0.063244
SV_1052_Flavobacteriales	1.806999599296	0.433284
SV_1053_NA	1.806999599296	0.582267
SV_1054_Flavobacteriales	1.877042894636	0.285546
SV_1055_Enterobacterales	3.081787574484	0.065831
SV_1056_Enterobacterales	3.375969414912	0.270461
SV_1057_Rhodobacterales	3.102800563086	0.173888
SV_1058_Rhodobacterales	3.095796233552	0.142574
SV_1059_Enterobacterales	3.21486983563	0.271774
SV_105_Caulobacterales	2.44439358689	0.00015
SV_1060_Cytophagales	2.79461006359	0.270415
SV_1061_Rhodobacterales	3.467025698854	0.436431
SV_1062_Betaproteobacteriales	4.608731412896	0.356082
SV_1063_Nitrosococcales	2.185233394132	0.642948
SV_1064_Sphingomonadales	2.262281019006	0.311572
SV_1065_Pseudomonadales	2.206246382734	0.15779
SV_1066_Enterobacterales	3.628125278136	0.370961
SV_1067_Rhodospirillales	4.139441334118	0.217328
SV_1068_Caulobacterales	2.598488836638	0.105066
SV_1069_Rhodobacterales	2.962713972406	0.59145
SV_106_Flavobacteriales	2.241268030404	0.008433
SV_1070_Enterobacterales	2.717562438716	0.525174
SV_1071_Enterobacterales	3.21486983563	0.143116
SV_1072_Rhodobacterales	3.102800563086	0.015076
SV_1073_Rhodobacterales	2.892670677066	0.439583
SV_1074_Sphingomonadales	2.052151132986	0.113704
SV_1075_Cytophagales	2.23426370087	0.474431
SV_1076_Sphingomonadales	2.68954512058	0.240453
SV_1077_Enterobacterales	3.060774585882	0.384695
SV_1078_Enterobacterales	3.375969414912	0.325607
SV_1079_Rhizobiales	3.396982403514	0.166384
SV_107_Rhodobacterales	2.717562438716	0.029583
SV_1080_Rhodobacterales	3.474030028388	0.15803
SV_1081_Rhodospirillales	4.139441334118	0.289683
SV_1082_Enterobacterales	3.488038687456	0.057522
SV_1083_Rhodobacterales	3.467025698854	0.334244
SV_1084_Caulobacterales	2.465406575492	0.278135
SV_1085_Rhodobacterales	3.102800563086	0.080228
SV_1086_Enterobacterales	3.21486983563	0.082432
SV_1087_Rhodospirillales	3.761207539282	0.199897
SV_1088_Rhizobiales	3.396982403514	0.087346
SV_1089_Enterobacterales	3.375969414912	0.157954
SV_108_Rhodobacterales	3.74019455068	0.00015
SV_1090_Enterobacterales	3.375969414912	0.499769
SV_1091_Rhodospirillales	4.139441334118	0.040789
SV_1092_Enterobacterales	3.277908801436	0.032061
SV_1093_Enterobacterales	3.081787574484	0.074388
SV_1094_Flavobacteriales	1.806999599296	0.199586
SV_1095_Caulobacterales	2.962713972406	0.277456
SV_1096_Flavobacteriales	1.933077530908	0.108453
SV_1097_Rhodobacterales	3.081787574484	0.476639
SV_1098_Rhodobacterales	3.102800563086	0.155519
SV_1099_Sphingomonadales	2.206246382734	0.273649
SV_109_Actinomycetales	2.157216075996	0.107781
SV_10_Sphingomonadales	2.052151132986	0.020221
SV_1100_Rhizobiales	4.244506277128	0.143445
SV_1101_Sphingomonadales	2.213250712268	0.062625
SV_1102_Pseudomonadales	2.122194428326	0.24246
SV_1103_Rhizobiales	3.396982403514	0.276061
SV_1104_Rhodospirillales	3.761207539282	0.419518
SV_1105_Sphingomonadales	2.808618722658	0.352168
SV_1106_Enterobacterales	3.21486983563	0.226801
SV_1107_Rhizobiales	3.817242175554	0.157836
SV_1108_Rhodobacterales	3.77521619835	0.032741
SV_1109_Rhizobiales	4.244506277128	0.37068
SV_110_Rhodospirillales	4.342566890604	0.010509
SV_1110_Rhodobacterales	2.717562438716	0.088497
SV_1111_Rhodobacterales	3.628125278136	0.161722
SV_1112_NA	2.962713972406	0.411892
SV_1113_Caulobacterales	2.598488836638	0.30524
SV_1114_Sphingomonadales	2.283294007608	0.090692
SV_1115_Rhodospirillales	4.139441334118	0.209603
SV_1116_Caulobacterales	2.44439358689	0.252903
SV_1117_Sphingomonadales	2.465406575492	0.120327
SV_1118_Rhodospirillales	3.761207539282	0.367021
SV_1119_Rhodobacterales	3.130817881222	0.101528
SV_111_Rhodobacterales	2.717562438716	0.029546
SV_1120_Flavobacteriales	1.806999599296	0.256947
SV_1121_Enterobacterales	2.58448017757	0.444874
SV_1122_Rhodobacterales	3.396982403514	0.048497
SV_1123_Rhodobacterales	2.717562438716	0.054691
SV_1124_Rhodobacterales	2.913683665668	0.144666
SV_1125_Rhizobiales	3.130817881222	0.223009
SV_1126_Rhodobacterales	2.745579756852	0.175272
SV_1127_Enterobacterales	3.396982403514	0.079922
SV_1128_Caulobacterales	2.171224735064	0.191027
SV_1129_Rhodobacterales	3.116809222154	0.222124
SV_112_Caulobacterales	2.47941523456	0.029824
SV_1130_Flavobacteriales	1.806999599296	0.613146
SV_1131_Sphingomonadales	2.962713972406	0.292067
SV_1132_Rhodobacterales	2.717562438716	0.200723
SV_1133_Sphingomonadales	2.808618722658	0.281363
SV_1134_Flavobacteriales	1.877042894636	0.246072
SV_1135_Sphingomonadales	2.262281019006	0.247257
SV_1136_Flavobacteriales	1.806999599296	0.648202
SV_1137_Sphingomonadales	2.465406575492	0.482666
SV_1138_Flavobacteriales	1.806999599296	0.190807
SV_1139_Rhodospirillales	4.342566890604	0.369075
SV_113_Betaproteobacteriales	2.185233394132	0.483785
SV_1140_Rhodobacterales	3.432004051184	0.070674
SV_1141_Enterobacterales	3.866272482292	0.361589
SV_1142_Pseudomonadales	3.095796233552	0.427028
SV_1143_Enterobacterales	3.375969414912	0.270461
SV_1144_Flavobacteriales	1.968099178578	0.274489
SV_1145_Rhodobacterales	3.21486983563	0.424357
SV_1146_Flavobacteriales	1.806999599296	0.308441
SV_1147_Caulobacterales	2.962713972406	0.754717
SV_1148_Caulobacterales	2.598488836638	0.095739
SV_1149_Flavobacteriales	1.8490255765	0.229465
SV_114_Flavobacteriales	2.241268030404	0.008433
SV_1150_Flavobacteriales	1.877042894636	0.430571
SV_1151_Enterobacterales	3.908298459496	0.369409
SV_1152_Enterobacterales	3.375969414912	0.626104
SV_1153_Rhodobacterales	3.396982403514	0.187233
SV_1154_Rhodobacterales	2.962713972406	0.356932
SV_1155_Flavobacteriales	1.806999599296	0.613759
SV_1156_Flavobacteriales	1.806999599296	0.595045
SV_1157_Rhodobacterales	3.102800563086	0.018691
SV_1158_Rhodobacterales	3.467025698854	0.384328
SV_1159_Enterobacterales	3.403986733048	0.261061
SV_115_Rhodobacterales	2.717562438716	0.029546
SV_1160_NA	1.540835077004	0.468157
SV_1161_Enterobacterales	3.628125278136	0.07375
SV_1162_NA	1.982107837646	0.723505
SV_1163_Flavobacteriales	1.877042894636	0.270302
SV_1164_Enterobacterales	3.21486983563	0.09324
SV_1165_Rhodobacterales	3.102800563086	0.064365
SV_1166_Rhodobacterales	2.465406575492	0.316616
SV_1167_Rhodobacterales	3.474030028388	0.03595
SV_1168_Rhodobacterales	2.717562438716	0.046853
SV_1169_Flavobacteriales	1.877042894636	1.146654
SV_116_Rhodospirillales	4.139441334118	0.008408
SV_1170_Enterobacterales	3.908298459496	0.341041
SV_1171_NA	1.806999599296	0.304698
SV_1172_Rhodobacterales	3.102800563086	0.148684
SV_1173_Flavobacteriales	1.968099178578	0.321227
SV_1174_Caulobacterales	2.47941523456	0.079516
SV_1175_NA	2.962713972406	0.619893
SV_1176_Rhodospirillales	1.961094849044	0.467234
SV_1177_Sphingomonadales	2.206246382734	0.267461
SV_1178_Pseudomonadales	2.122194428326	0.31241
SV_1179_Flavobacteriales	2.241268030404	0.3041
SV_117_Rhodobacterales	2.717562438716	0.029546
SV_1180_Rhodobacterales	3.21486983563	0.563411
SV_1181_Sphingomonadales	1.940081860442	0.063743
SV_1182_Flavobacteriales	2.241268030404	0.371877
SV_1183_Enterobacterales	3.151830869824	0.521594
SV_1184_Enterobacterales	3.21486983563	0.074137
SV_1185_Rhodobacterales	2.717562438716	0.201497
SV_1186_Caulobacterales	3.396982403514	0.289431
SV_1187_Caulobacterales	2.598488836638	0.198112
SV_1188_Caulobacterales	2.598488836638	0.3064
SV_1189_Flavobacteriales	2.1992420532	0.516453
SV_118_Caulobacterales	2.171224735064	0.083125
SV_1190_Rhodobacterales	2.962713972406	0.292067
SV_1191_Flavobacteriales	2.241268030404	0.025392
SV_1192_Rhodospirillales	3.761207539282	0.315105
SV_1193_Rhodospirillales	3.558081982796	0.276149
SV_1194_Rhodobacterales	3.2498914833	0.131942
SV_1195_Rhodospirillales	4.139441334118	0.258467
SV_1196_Sphingomonadales	2.262281019006	0.110695
SV_1197_Rhizobiales	3.789224857418	0.310444
SV_1198_Rhodospirillales	4.139441334118	0.115683
SV_1199_Enterobacterales	3.081787574484	0.065843
SV_119_Caulobacterales	2.44439358689	0.006931
SV_11_Flavobacteriales	1.806999599296	0.437373
SV_1200_Rhodobacterales	2.717562438716	0.201255
SV_1201_Enterobacterales	3.375969414912	0.208755
SV_1202_Caulobacterales	2.44439358689	0.184463
SV_1203_Caulobacterales	2.47941523456	0.232911
SV_1204_Sphingomonadales	2.262281019006	0.04841
SV_1205_Enterobacterales	3.628125278136	0.121668
SV_1206_Enterobacterales	3.340947767242	0.288502
SV_1207_Caulobacterales	2.44439358689	0.142585
SV_1208_Enterobacterales	3.908298459496	0.263799
SV_1209_Caulobacterales	2.44439358689	0.430905
SV_120_Rhodospirillales	4.139441334118	0.008405
SV_1210_Rhodospirillales	4.139441334118	0.178944
SV_1211_Sphingomonadales	2.206246382734	0.284593
SV_1212_Caulobacterales	3.656142596272	0.230045
SV_1213_Rhodobacterales	3.551077653262	0.083036
SV_1214_Rhodobacterales	2.976722631474	0.27177
SV_1215_NA	1.67391733815	0.732736
SV_1216_Caulobacterales	2.47941523456	0.331608
SV_1217_Rhodobacterales	3.095796233552	0.142574
SV_1218_Flavobacteriales	1.968099178578	0.48595
SV_1219_NA	1.806999599296	0.404432
SV_121_Flavobacteriales	2.241268030404	0.008444
SV_1220_Flavobacteriales	1.806999599296	0.514928
SV_1221_Rhodospirillales	3.761207539282	0.386901
SV_1222_Rhodobacterales	3.396982403514	0.106418
SV_1223_Rhodobacterales	2.717562438716	0.065611
SV_1224_Enterobacterales	3.375969414912	0.270461
SV_1225_Rhodobacterales	2.717562438716	0.086909
SV_1226_Rhizobiales	4.153449993186	0.225903
SV_1227_Rhodospirillales	4.139441334118	0.303489
SV_1228_Enterobacterales	3.21486983563	0.098949
SV_1229_Rhodobacterales	2.962713972406	0.38582
SV_122_Sphingomonadales	2.178229064598	0.140222
SV_1230_Rhizobiales	4.244506277128	0.172909
SV_1231_Caulobacterales	2.171224735064	0.314516
SV_1232_Rhodobacterales	3.467025698854	0.284599
SV_1233_Enterobacterales	3.21486983563	0.466635
SV_1234_Caulobacterales	2.171224735064	0.11576
SV_1235_Enterobacterales	3.978341754836	0.271586
SV_1236_Sphingomonadales	2.808618722658	0.423403
SV_1237_Rhodobacterales	3.130817881222	0.000101
SV_1238_Rhodospirillales	4.342566890604	0.24953
SV_1239_Flavobacteriales	1.877042894636	0.253978
SV_123_Rhodobacterales	2.717562438716	0.029537
SV_1240_Cytophagales	2.79461006359	0.462951
SV_1241_Flavobacteriales	1.806999599296	0.310676
SV_1242_Pseudomonadales	3.375969414912	0.467976
SV_1243_Rhodobacterales	3.102800563086	0.046296
SV_1244_Rhodobacterales	2.717562438716	0.046627
SV_1245_Betaproteobacteriales	4.608731412896	0.736896
SV_1246_Betaproteobacteriales	4.608731412896	0.538349
SV_1247_Enterobacterales	3.21486983563	0.093269
SV_1248_Flavobacteriales	1.835016917432	0.29307
SV_1249_Flavobacteriales	2.241268030404	0.367783
SV_124_Rhodobacterales	3.396982403514	0.061696
SV_1250_Enterobacterales	3.375969414912	0.637555
SV_1251_Caulobacterales	2.465406575492	0.264738
SV_1252_Enterobacterales	2.717562438716	0.375388
SV_1253_NA	3.081787574484	0.19556
SV_1254_Rhodobacterales	3.789224857418	0.493296
SV_1255_Caulobacterales	2.962713972406	0.551291
SV_1256_Rhizobiales	3.817242175554	0.065668
SV_1257_Cytophagales	2.23426370087	0.349715
SV_1258_Enterobacterales	4.496662140352	0.253911
SV_1259_Flavobacteriales	1.877042894636	0.285874
SV_125_Sphingomonadales	2.213250712268	0.007684
SV_1260_Rhodospirillales	4.139441334118	0.28003
SV_1261_Sphingomonadales	2.213250712268	0.064082
SV_1262_Flavobacteriales	1.877042894636	0.273115
SV_1263_Flavobacteriales	1.806999599296	0.600458
SV_1264_Cytophagales	1.947086189976	0.571568
SV_1265_Rhodobacterales	3.396982403514	0.02403
SV_1266_Flavobacteriales	1.806999599296	0.317753
SV_1267_Flavobacteriales	1.947086189976	0.241372
SV_1268_Enterobacterales	3.375969414912	0.434979
SV_1269_Rhizobiales	3.586099300932	0.13528
SV_126_Enterobacterales	3.340947767242	0.007991
SV_1270_Sphingomonadales	2.052151132986	0.255966
SV_1271_Sphingomonadales	3.186852517494	0.02337
SV_1272_Enterobacterales	3.081787574484	0.118552
SV_1273_Rhodobacterales	3.046765926814	0.07943
SV_1274_Rhodobacterales	3.396982403514	0.195836
SV_1275_NA	3.396982403514	0.288492
SV_1276_Rhodobacterales	3.130817881222	0.092858
SV_1277_Enterobacterales	3.375969414912	0.311749
SV_1278_Rhodobacterales	2.717562438716	0.08106
SV_1279_Sphingomonadales	2.976722631474	0.287462
SV_127_Rhodobacterales	2.717562438716	0.029546
SV_1280_Rhodobacterales	3.614116619068	0.174813
SV_1281_Sphingomonadales	2.808618722658	0.281363
SV_1282_Rhodospirillales	3.761207539282	0.226853
